# big5 unicode
0xA958 0x5769
0xA957 0x576A
0xCBF5 0x576B
0xFFFD 0x576C
0xCBF4 0x576D
0xFFFD 0x576E
0xCBF2 0x576F
0xCBF7 0x5770
0xCBF6 0x5771
0xCBF3 0x5772
0xCBFC 0x5773
0xCBFD 0x5774
0xCBFA 0x5775
0xCBF8 0x5776
0xA956 0x5777
0xFFFD 0x5778
0xFFFD 0x5779
0xFBE8 0x577A
0xCBFB 0x577B
0xA95C 0x577C
0xCC41 0x577D
0x9966 0x577E
0x81B9 0x577F
0xCBF9 0x5780
0xFFFD 0x5781
0xABAB 0x5782
0xA955 0x5783
0x8B6E 0x5784
0x81BA 0x5785
0x8FB8 0x5786
0xFFFD 0x5787
0x9468 0x5788
0x81BB 0x5789
0x9967 0x578A
0xABAC 0x578B
0xCE54 0x578C
0x9968 0x578D
0xFFFD 0x578E
0xCE5A 0x578F
0x9969 0x5790
0xFFFD 0x5791
0x8AC0 0x5792
0xABB2 0x5793
0xCE58 0x5794
0xCE5E 0x5795
0xFFFD 0x5796
0xCE55 0x5797
0xCE59 0x5798
0xCE5B 0x5799
0xCE5D 0x579A
0xCE57 0x579B
0x996A 0x579C
0xCE56 0x579D
0xCE51 0x579E
0xCE52 0x579F
0xABAD 0x57A0
0x81BC 0x57A1
0xABAF 0x57A2
0xABAE 0x57A3
0xCE53 0x57A4
0xCE5C 0x57A5
0x88D0 0x57A6
0x8DB6 0x57A7
0xFFFD 0x57A8
0x83F8 0x57A9
0x946A 0x57AA
0x86B8 0x57AB
0x81BD 0x57AC
0x8DCB 0x57AD
0xABB1 0x57AE
0xFFFD 0x57AF
0x946B 0x57B0
0xFFFD 0x57B1
0x8E42 0x57B2
0x9469 0x57B3
0x81BE 0x57B4
0xCE50 0x57B5
0xD153 0x57B6
0xFFFD 0x57B7
0xD152 0x57B8
0xD157 0x57B9
0xD14E 0x57BA
0x996B 0x57BB
0xD151 0x57BC
0xD150 0x57BD
0x996C 0x57BE
0xD154 0x57BF
0x81BF 0x57C0
0xD158 0x57C1
0xAE47 0x57C2
0xAE4A 0x57C3
0x996D 0x57C4
0xFFFD 0x57C5
0xD14F 0x57C6
0xD155 0x57C7
0x81C0 0x57C8
0xFFFD 0x57C9
0xFFFD 0x57CA
0xAE49 0x57CB
0xD14A 0x57CC
0xFFFD 0x57CD
0xABB0 0x57CE
0xD4BA 0x57CF
0xD156 0x57D0
0xFFFD 0x57D1
0xD14D 0x57D2
0x81C1 0x57D3
0xAE48 0x57D4
0xD14C 0x57D5
0x946C 0x57D6
0xFE49 0x57D7
0x85C2 0x57D8
0x89CE 0x57D9
0x84D3 0x57DA
0xFFFD 0x57DB
0xD4B1 0x57DC
0xFBEC 0x57DD
0x996E 0x57DE
0xB0EC 0x57DF
0xB0F0 0x57E0
0xD4C1 0x57E1
0xD4AF 0x57E2
0xD4BD 0x57E3
0xB0F1 0x57E4
0xD4BF 0x57E5
0xFBEB 0x57E6
0xD4C5 0x57E7
0xFFFD 0x57E8
0xD4C9 0x57E9
0xFFFD 0x57EA
0xFFFD 0x57EB
0xD4C0 0x57EC
0xD4B4 0x57ED
0xD4BC 0x57EE
0x81C2 0x57EF
0xD4CA 0x57F0
0xD4C8 0x57F1
0xD4BE 0x57F2
0xD4B9 0x57F3
0xD4B2 0x57F4
0xD8A6 0x57F5
0xD4B0 0x57F6
0xB0F5 0x57F7
0xD4B7 0x57F8
0xB0F6 0x57F9
0xB0F2 0x57FA
0xD4AD 0x57FB
0xD4C3 0x57FC
0xD4B5 0x57FD
0x996F 0x57FE
0xFFFD 0x57FF
0xD4B3 0x5800
0xD4C6 0x5801
0xB0F3 0x5802
0x954A 0x5803
0xD4CC 0x5804
0xB0ED 0x5805
0xB0EF 0x5806
0xD4BB 0x5807
0xD4B6 0x5808
0xAE4B 0x5809
0xB0EE 0x580A
0xD4B8 0x580B
0xD4C7 0x580C
0xD4CB 0x580D
0xD4C2 0x580E
0xFFFD 0x580F
0xD4C4 0x5810
0x86B9 0x5811
0x9970 0x5812
0xFFFD 0x5813
0xD4AE 0x5814
0x87B8 0x5815
0xFFFD 0x5816
0xFFFD 0x5817
0xFFFD 0x5818
0xD8A1 0x5819
0xFFFD 0x581A
0xD8AA 0x581B
0xD8A9 0x581C
0xB3FA 0x581D
0xD8A2 0x581E
0xFFFD 0x581F
0xB3FB 0x5820
0xB3F9 0x5821
0x9971 0x5822
0xD8A4 0x5823
0xB3F6 0x5824
0xD8A8 0x5825
0xFBEF 0x5826
0xD8A3 0x5827
0xD8A5 0x5828
0xD87D 0x5829
0xB3F4 0x582A
0xFFFD 0x582B
0xD8B2 0x582C
0xD8B1 0x582D
0xD8AE 0x582E
0xB3F3 0x582F
0xB3F7 0x5830
0xB3F8 0x5831
0xD14B 0x5832
0xD8AB 0x5833
0xB3F5 0x5834
0xB0F4 0x5835
0xD8AD 0x5836
0xD87E 0x5837
0xD8B0 0x5838
0xD8AF 0x5839
0xFBEA 0x583A
0xD8B3 0x583B
0xFFFD 0x583C
0xDCEF 0x583D
0xFFFD 0x583E
0xD8AC 0x583F
0x9459 0x5840
0x93E9 0x5841
0xFFFD 0x5842
0xFFFD 0x5843
0x81C3 0x5844
0xFFFD 0x5845
0xFFFD 0x5846
0x9972 0x5847
0xD8A7 0x5848
0xDCE7 0x5849
0xB6F4 0x584A
0xB6F7 0x584B
0xB6F2 0x584C
0xDCE6 0x584D
0xDCEA 0x584E
0xDCE5 0x584F
0xFFFD 0x5850
0xB6EC 0x5851
0xB6F6 0x5852
0xDCE2 0x5853
0xB6F0 0x5854
0xDCE9 0x5855
0xFFFD 0x5856
0xB6EE 0x5857
0xB6ED 0x5858
0xDCEC 0x5859
0xB6EF 0x585A
0xDCEE 0x585B
0x9973 0x585C
0xDCEB 0x585D
0xB6EB 0x585E
0x9974 0x585F
0xFFFD 0x5860
0xFFFD 0x5861
0xB6F5 0x5862
0xDCF0 0x5863
0xDCE4 0x5864
0xDCED 0x5865
0xFFFD 0x5866
0xFFFD 0x5867
0xDCE3 0x5868
0x95CD 0x5869
0xFFFD 0x586A
0xB6F1 0x586B
0x81C4 0x586C
0xB6F3 0x586D
0xFFFD 0x586E
0xDCE8 0x586F
0x946D 0x5870
0xDCF1 0x5871
0x9562 0x5872
0x9975 0x5873
0xE15D 0x5874
0xB9D0 0x5875
0xE163 0x5876
0xFFFD 0x5877
0xFFFD 0x5878
0xB9D5 0x5879
0xE15F 0x587A
0xE166 0x587B
0xE157 0x587C
0xB9D7 0x587D
0xB9D1 0x587E
0xE15C 0x587F
0xBC55 0x5880
0xE15B 0x5881
0xE164 0x5882
0xB9D2 0x5883
0xFFFD 0x5884
0xB9D6 0x5885
0xE15A 0x5886
0xE160 0x5887
0xE165 0x5888
0xE156 0x5889
0xB9D4 0x588A
0xE15E 0x588B
0xFFFD 0x588C
0xFFFD 0x588D
0xE162 0x588E
0xE168 0x588F
0xE158 0x5890
0xE161 0x5891
0x81C5 0x5892
0xB9D3 0x5893
0xE167 0x5894
0xFFFD 0x5895
0xFFFD 0x5896
0x935E 0x5897
0xE159 0x5898
0x89F5 0x5899
0x81C6 0x589A
0xFFFD 0x589B
0xBC59 0x589C
0xE54B 0x589D
0xBC57 0x589E
0xBC56 0x589F
0xE54D 0x58A0
0xE552 0x58A1
0xFFFD 0x58A2
0xE54E 0x58A3
0xFFFD 0x58A4
0xE551 0x58A5
0xBC5C 0x58A6
0x9976 0x58A7
0xBEA5 0x58A8
0xBC5B 0x58A9
0x9977 0x58AA
0xE54A 0x58AB
0xE550 0x58AC
0xFFFD 0x58AD
0xBC5A 0x58AE
0xE54F 0x58AF
0x9978 0x58B0
0xE54C 0x58B1
0x81C7 0x58B2
0xBC58 0x58B3
0xFFFD 0x58B4
0x9979 0x58B5
0x997A 0x58B6
0xFFFD 0x58B7
0x81C8 0x58B8
0x946E 0x58B9
0xE94D 0x58BA
0xF9D9 0x58BB
0xE94F 0x58BC
0xE94A 0x58BD
0xBEC1 0x58BE
0xE94C 0x58BF
0xFFFD 0x58C0
0xBEC0 0x58C1
0xE94E 0x58C2
0xFFFD 0x58C3
0xFFFD 0x58C4
0xBEC3 0x58C5
0xE950 0x58C6
0xBEC2 0x58C7
0xE949 0x58C8
0xE94B 0x58C9
0x925C 0x58CA
0x997B 0x58CB
0x92EE 0x58CC
0xFFFD 0x58CD
0xC0A5 0x58CE
0xECCC 0x58CF
0x997C 0x58D0
0xC0A4 0x58D1
0xECCD 0x58D2
0xC0A3 0x58D3
0xECCB 0x58D4
0xC0A2 0x58D5
0xECCA 0x58D6
0x946F 0x58D7
0xC253 0x58D8
0xC252 0x58D9
0xF1F6 0x58DA
0xF1F8 0x58DB
0xFBF0 0x58DC
0xF1F7 0x58DD
0xC361 0x58DE
0xC362 0x58DF
0x997D 0x58E0
0xFFFD 0x58E1
0xC363 0x58E2
0xF442 0x58E3
0xC45B 0x58E4
0x81C9 0x58E5
0xFFFD 0x58E6
0xF7D3 0x58E7
0xF7D2 0x58E8
0xC5F2 0x58E9
0xFFFD 0x58EA
0xA468 0x58EB
0xA4D0 0x58EC
0xFFFD 0x58ED
0x8347 0x58EE
0xA7A7 0x58EF
0x8A52 0x58F0
0x9245 0x58F1
0x93B3 0x58F2
0x84EA 0x58F3
0xCE5F 0x58F4
0xFFFD 0x58F5
0x84D4 0x58F6
0x8241 0x58F7
0xFFFD 0x58F8
0xB3FC 0x58F9
0xB3FD 0x58FA
0x81CA 0x58FB
0xDCF2 0x58FC
0xB9D8 0x58FD
0xE169 0x58FE
0xE553 0x58FF
0xFFFD 0x5900
0xFFFD 0x5901
0x81CB 0x5902
0xC95A 0x5903
0x847A 0x5904
0x997E 0x5905
0xCAB0 0x5906
0x84C2 0x5907
0xFFFD 0x5908
0x93C4 0x5909
0xC6CA 0x590A
0x81CC 0x590B
0xCC42 0x590C
0xCE60 0x590D
0xD159 0x590E
0xAE4C 0x590F
0x81CD 0x5910
0x99A1 0x5911
0xF1F9 0x5912
0xFFFD 0x5913
0xC4DC 0x5914
0xA469 0x5915
0xA57E 0x5916
0xC970 0x5917
0x81CE 0x5918
0xA667 0x5919
0xA668 0x591A
0x81CF 0x591B
0xA95D 0x591C
0x9D58 0x591D
0xFFFD 0x591E
0x83FA 0x591F
0xB0F7 0x5920
0xFFFD 0x5921
0xB9DA 0x5922
0xFFFD 0x5923
0xB9DB 0x5924
0xB9D9 0x5925
0xFFFD 0x5926
0xA46A 0x5927
0xFFFD 0x5928
0xA4D1 0x5929
0xA4D3 0x592A
0xA4D2 0x592B
0xC95B 0x592C
0xA4D4 0x592D
0xA5A1 0x592E
0xC971 0x592F
0xFFFD 0x5930
0xA5A2 0x5931
0x82B5 0x5932
0xFFFD 0x5933
0x89B3 0x5934
0xFFFD 0x5935
0xFFFD 0x5936
0xA669 0x5937
0xA66A 0x5938
0x8348 0x5939
0x86BC 0x593A
0xFFFD 0x593B
0xC9CB 0x593C
0xFFFD 0x593D
0xA7A8 0x593E
0xFFFD 0x593F
0xCAB1 0x5940
0x86BD 0x5941
0x836B 0x5942
0xFFFD 0x5943
0xA961 0x5944
0xCC43 0x5945
0xFFFD 0x5946
0xA95F 0x5947
0xA960 0x5948
0xA95E 0x5949
0xD15A 0x594A
0x88D2 0x594B
0xFFFD 0x594C
0xFFFD 0x594D
0xABB6 0x594E
0xABB5 0x594F
0xABB7 0x5950
0xABB4 0x5951
0xFFFD 0x5952
0xCE61 0x5953
0xA962 0x5954
0xABB3 0x5955
0x87F2 0x5956
0xAE4D 0x5957
0xAE4E 0x5958
0xFFFD 0x5959
0xAE4F 0x595A
0x82B6 0x595B
0xD4CD 0x595C
0x82B7 0x595D
0xFFFD 0x595E
0xFFFD 0x595F
0xB3FE 0x5960
0xD8B4 0x5961
0xB0F8 0x5962
0x82B8 0x5963
0xFFFD 0x5964
0x85C4 0x5965
0xFFFD 0x5966
0xB6F8 0x5967
0x92E6 0x5968
0xB9DD 0x5969
0xB9DC 0x596A
0xE16A 0x596B
0x82B9 0x596C
0xBC5D 0x596D
0xBEC4 0x596E
0xFFFD 0x596F
0xEFC0 0x5970
0xF6DA 0x5971
0xF7D4 0x5972
0xA46B 0x5973
0xA5A3 0x5974
0xFE66 0x5975
0xA5A4 0x5976
0xC9D1 0x5977
0xA66C 0x5978
0xA66F 0x5979
0xFFFD 0x597A
0xC9CF 0x597B
0xC9CD 0x597C
0xA66E 0x597D
0xC9D0 0x597E
0xC9D2 0x597F
0xC9CC 0x5980
0xA671 0x5981
0xA670 0x5982
0xA66D 0x5983
0xA66B 0x5984
0xC9CE 0x5985
0x8349 0x5986
0x83FC 0x5987
0x85C5 0x5988
0x99A2 0x5989
0xA7B3 0x598A
0xFFFD 0x598B
0xFFFD 0x598C
0xA7B0 0x598D
0xCAB6 0x598E
0xCAB9 0x598F
0xCAB8 0x5990
0xFFFD 0x5991
0xA7AA 0x5992
0xA7B2 0x5993
0x99A3 0x5994
0xFFFD 0x5995
0xA7AF 0x5996
0xCAB5 0x5997
0xCAB3 0x5998
0xA7AE 0x5999
0x99A4 0x599A
0x82BA 0x599B
0xFFFD 0x599C
0xA7A9 0x599D
0xA7AC 0x599E
0x99A5 0x599F
0xCAB4 0x59A0
0xCABB 0x59A1
0xCAB7 0x59A2
0xA7AD 0x59A3
0xA7B1 0x59A4
0xA7B4 0x59A5
0xCAB2 0x59A6
0xCABA 0x59A7
0xA7AB 0x59A8
0x87BB 0x59A9
0x86BE 0x59AA
0x8DDB 0x59AB
0x95A5 0x59AC
0xFFFD 0x59AD
0xA967 0x59AE
0xA96F 0x59AF
0x99A6 0x59B0
0xCC4F 0x59B1
0xCC48 0x59B2
0xA970 0x59B3
0xCC53 0x59B4
0xCC44 0x59B5
0xCC4B 0x59B6
0xFBF1 0x59B7
0x99A7 0x59B8
0xA966 0x59B9
0xCC45 0x59BA
0xA964 0x59BB
0xCC4C 0x59BC
0xCC50 0x59BD
0xA963 0x59BE
0x9B40 0x59BF
0xCC51 0x59C0
0xCC4A 0x59C1
0xFFFD 0x59C2
0xCC4D 0x59C3
0x99A8 0x59C4
0xA972 0x59C5
0xA969 0x59C6
0xCC54 0x59C7
0xCC52 0x59C8
0x93FC 0x59C9
0xA96E 0x59CA
0xA96C 0x59CB
0xCC49 0x59CC
0xA96B 0x59CD
0xCC47 0x59CE
0xCC46 0x59CF
0xA96A 0x59D0
0xA968 0x59D1
0xA971 0x59D2
0xA96D 0x59D3
0xA965 0x59D4
0xFFFD 0x59D5
0xCC4E 0x59D6
0x82BB 0x59D7
0xABB9 0x59D8
0xFBF2 0x59D9
0xABC0 0x59DA
0xCE6F 0x59DB
0xABB8 0x59DC
0xCE67 0x59DD
0xCE63 0x59DE
0xFFFD 0x59DF
0xCE73 0x59E0
0xCE62 0x59E1
0xFFFD 0x59E2
0xABBB 0x59E3
0xCE6C 0x59E4
0xABBE 0x59E5
0xABC1 0x59E6
0xFFFD 0x59E7
0xABBC 0x59E8
0xCE70 0x59E9
0xABBF 0x59EA
0x82BC 0x59EB
0xAE56 0x59EC
0xCE76 0x59ED
0xCE64 0x59EE
0x99A9 0x59EF
0x99AA 0x59F0
0xCE66 0x59F1
0xCE6D 0x59F2
0xCE71 0x59F3
0xCE75 0x59F4
0xCE72 0x59F5
0xCE6B 0x59F6
0xCE6E 0x59F7
0x99AB 0x59F8
0x95C0 0x59F9
0xCE68 0x59FA
0xABC3 0x59FB
0xCE6A 0x59FC
0xCE69 0x59FD
0xCE74 0x59FE
0xABBA 0x59FF
0xCE65 0x5A00
0xABC2 0x5A01
0x99AC 0x5A02
0xABBD 0x5A03
0x83FB 0x5A04
0x8DCC 0x5A05
0x87BD 0x5A06
0x87BC 0x5A07
0x9055 0x5A08
0xAE5C 0x5A09
0xD162 0x5A0A
0x99AD 0x5A0B
0xAE5B 0x5A0C
0x99AE 0x5A0D
0xFFFD 0x5A0E
0xD160 0x5A0F
0xFFFD 0x5A10
0xAE50 0x5A11
0x99AF 0x5A12
0xAE55 0x5A13
0xFFFD 0x5A14
0xD15F 0x5A15
0xD15C 0x5A16
0xD161 0x5A17
0xAE51 0x5A18
0xD15B 0x5A19
0x82BD 0x5A1A
0xAE54 0x5A1B
0xAE52 0x5A1C
0xFFFD 0x5A1D
0xD163 0x5A1E
0xAE53 0x5A1F
0xAE57 0x5A20
0x99B0 0x5A21
0xFFFD 0x5A22
0xAE58 0x5A23
0x99B1 0x5A24
0xAE5A 0x5A25
0xFFFD 0x5A26
0x99B2 0x5A27
0xFFFD 0x5A28
0xAE59 0x5A29
0x99B3 0x5A2A
0x99B4 0x5A2B
0x99B5 0x5A2C
0xD15D 0x5A2D
0xD15E 0x5A2E
0x92BC 0x5A2F
0xFFFD 0x5A30
0x83B1 0x5A31
0x84D5 0x5A32
0xD164 0x5A33
0x87B9 0x5A34
0xD4D4 0x5A35
0xB0F9 0x5A36
0xD8C2 0x5A37
0xD4D3 0x5A38
0xD4E6 0x5A39
0xFFFD 0x5A3A
0xFFFD 0x5A3B
0xB140 0x5A3C
0x99B6 0x5A3D
0xD4E4 0x5A3E
0xFFFD 0x5A3F
0xB0FE 0x5A40
0xB0FA 0x5A41
0xD4ED 0x5A42
0xD4DD 0x5A43
0xD4E0 0x5A44
0x99B7 0x5A45
0xB143 0x5A46
0xD4EA 0x5A47
0xD4E2 0x5A48
0xB0FB 0x5A49
0xB144 0x5A4A
0xFFFD 0x5A4B
0xD4E7 0x5A4C
0xD4E5 0x5A4D
0xFFFD 0x5A4E
0xFFFD 0x5A4F
0xD4D6 0x5A50
0xD4EB 0x5A51
0xD4DF 0x5A52
0xD4DA 0x5A53
0x99B8 0x5A54
0xD4D0 0x5A55
0xD4EC 0x5A56
0xD4DC 0x5A57
0xD4CF 0x5A58
0x99B9 0x5A59
0xB142 0x5A5A
0xD4E1 0x5A5B
0xD4EE 0x5A5C
0xD4DE 0x5A5D
0xD4D2 0x5A5E
0xD4D7 0x5A5F
0xD4CE 0x5A60
0x99BA 0x5A61
0xB141 0x5A62
0x9563 0x5A63
0xD4DB 0x5A64
0xD4D8 0x5A65
0xB0FC 0x5A66
0xD4D1 0x5A67
0x99BB 0x5A68
0xD4E9 0x5A69
0xB0FD 0x5A6A
0x99BC 0x5A6B
0xD4D9 0x5A6C
0xD4D5 0x5A6D
0x99BD 0x5A6E
0xFFFD 0x5A6F
0xD4E8 0x5A70
0x99BE 0x5A71
0xFFFD 0x5A72
0xFFFD 0x5A73
0x89CF 0x5A74
0x87BA 0x5A75
0x8AC1 0x5A76
0xB440 0x5A77
0xD8BB 0x5A78
0x99BF 0x5A79
0xD8B8 0x5A7A
0xD8C9 0x5A7B
0xD8BD 0x5A7C
0xD8CA 0x5A7D
0x99C0 0x5A7E
0xB442 0x5A7F
0xFFFD 0x5A80
0x99C1 0x5A81
0x99C2 0x5A82
0xD8C6 0x5A83
0xD8C3 0x5A84
0xFFFD 0x5A85
0x99C3 0x5A86
0xFFFD 0x5A87
0x99C4 0x5A88
0xFFFD 0x5A89
0xD8C4 0x5A8A
0xD8C7 0x5A8B
0xD8CB 0x5A8C
0xFFFD 0x5A8D
0xD4E3 0x5A8E
0xD8CD 0x5A8F
0xDD47 0x5A90
0x99C5 0x5A91
0xB443 0x5A92
0xD8CE 0x5A93
0xD8B6 0x5A94
0xD8C0 0x5A95
0xFE78 0x5A96
0xD8C5 0x5A97
0xFFFD 0x5A98
0x99C6 0x5A99
0xB441 0x5A9A
0xB444 0x5A9B
0xD8CC 0x5A9C
0xD8CF 0x5A9D
0xD8BA 0x5A9E
0xD8B7 0x5A9F
0x99C7 0x5AA0
0x99C8 0x5AA1
0xD8B9 0x5AA2
0xFFFD 0x5AA3
0x9C70 0x5AA4
0xD8BE 0x5AA5
0xD8BC 0x5AA6
0xB445 0x5AA7
0xFFFD 0x5AA8
0xD8C8 0x5AA9
0x82BE 0x5AAA
0x99C9 0x5AAB
0xD8BF 0x5AAC
0xFFFD 0x5AAD
0xD8C1 0x5AAE
0xD8B5 0x5AAF
0xDCFA 0x5AB0
0xDCF8 0x5AB1
0xB742 0x5AB2
0xB740 0x5AB3
0xDD43 0x5AB4
0xDCF9 0x5AB5
0xDD44 0x5AB6
0xDD40 0x5AB7
0xDCF7 0x5AB8
0xDD46 0x5AB9
0xDCF6 0x5ABA
0xDCFD 0x5ABB
0xB6FE 0x5ABC
0xB6FD 0x5ABD
0xB6FC 0x5ABE
0xDCFB 0x5ABF
0xDD41 0x5AC0
0xB6F9 0x5AC1
0xB741 0x5AC2
0x99CA 0x5AC3
0xDCF4 0x5AC4
0xFFFD 0x5AC5
0xDCFE 0x5AC6
0xDCF3 0x5AC7
0xDCFC 0x5AC8
0xB6FA 0x5AC9
0xDD42 0x5ACA
0xDCF5 0x5ACB
0xB6FB 0x5ACC
0xDD45 0x5ACD
0x99CB 0x5ACE
0x99CC 0x5ACF
0x82BF 0x5AD0
0x9D67 0x5AD1
0x8EE5 0x5AD2
0x99CD 0x5AD3
0x89D0 0x5AD4
0xE16E 0x5AD5
0xB9E2 0x5AD6
0xB9E1 0x5AD7
0xB9E3 0x5AD8
0xE17A 0x5AD9
0xE170 0x5ADA
0xE176 0x5ADB
0xE16B 0x5ADC
0xE179 0x5ADD
0xE178 0x5ADE
0xE17C 0x5ADF
0xE175 0x5AE0
0xB9DE 0x5AE1
0xE174 0x5AE2
0xB9E4 0x5AE3
0x99CE 0x5AE4
0xE16D 0x5AE5
0xB9DF 0x5AE6
0xFFFD 0x5AE7
0xE17B 0x5AE8
0xB9E0 0x5AE9
0xE16F 0x5AEA
0xE172 0x5AEB
0xE177 0x5AEC
0xE171 0x5AED
0xE16C 0x5AEE
0xFFFD 0x5AEF
0x99CF 0x5AF0
0x82C0 0x5AF1
0xFB67 0x5AF2
0xE173 0x5AF3
0xE555 0x5AF4
0xBC61 0x5AF5
0xE558 0x5AF6
0xE557 0x5AF7
0xE55A 0x5AF8
0xE55C 0x5AF9
0xF9DC 0x5AFA
0xBC5F 0x5AFB
0xFFFD 0x5AFC
0xE556 0x5AFD
0x99D0 0x5AFE
0xE554 0x5AFF
0xFFFD 0x5B00
0xE55D 0x5B01
0xE55B 0x5B02
0xE559 0x5B03
0xFFFD 0x5B04
0xE55F 0x5B05
0xFFFD 0x5B06
0xE55E 0x5B07
0xBC63 0x5B08
0xBC5E 0x5B09
0xFFFD 0x5B0A
0xBC60 0x5B0B
0xBC62 0x5B0C
0x99D1 0x5B0D
0xFFFD 0x5B0E
0xE560 0x5B0F
0xE957 0x5B10
0x99D2 0x5B11
0xFFFD 0x5B12
0xE956 0x5B13
0xE955 0x5B14
0x99D3 0x5B15
0xE958 0x5B16
0xE951 0x5B17
0xFFFD 0x5B18
0xE952 0x5B19
0xE95A 0x5B1A
0xE953 0x5B1B
0xFFFD 0x5B1C
0xBEC5 0x5B1D
0xE95C 0x5B1E
0x99D4 0x5B1F
0xE95B 0x5B20
0xE954 0x5B21
0x92EF 0x5B22
0xECD1 0x5B23
0xC0A8 0x5B24
0xECCF 0x5B25
0xECD4 0x5B26
0xECD3 0x5B27
0xE959 0x5B28
0xFFFD 0x5B29
0xC0A7 0x5B2A
0x99D5 0x5B2B
0xECD2 0x5B2C
0xECCE 0x5B2D
0xECD6 0x5B2E
0xECD5 0x5B2F
0xC0A6 0x5B30
0xFFFD 0x5B31
0xECD0 0x5B32
0xFFFD 0x5B33
0xBEC6 0x5B34
0xFFFD 0x5B35
0x82C1 0x5B36
0x89D1 0x5B37
0xC254 0x5B38
0xFFFD 0x5B39
0xFFFD 0x5B3A
0xFFFD 0x5B3B
0xEFC1 0x5B3C
0xF1FA 0x5B3D
0xF1FB 0x5B3E
0xF1FC 0x5B3F
0xC45C 0x5B40
0x99D6 0x5B41
0xFFFD 0x5B42
0xC45D 0x5B43
0x99D7 0x5B44
0xF443 0x5B45
0x99D8 0x5B46
0xF5C8 0x5B47
0xF5C7 0x5B48
0xFFFD 0x5B49
0x99D9 0x5B4A
0xF6DB 0x5B4B
0xF6DC 0x5B4C
0xF7D5 0x5B4D
0xF8A7 0x5B4E
0x99DA 0x5B4F
0xA46C 0x5B50
0xA46D 0x5B51
0xFFFD 0x5B52
0xA46E 0x5B53
0xA4D5 0x5B54
0xA5A5 0x5B55
0xC9D3 0x5B56
0xA672 0x5B57
0xA673 0x5B58
0x83B2 0x5B59
0xA7B7 0x5B5A
0xA7B8 0x5B5B
0xA7B6 0x5B5C
0xA7B5 0x5B5D
0xFFFD 0x5B5E
0xA973 0x5B5F
0xFFFD 0x5B60
0xFFFD 0x5B61
0xCC55 0x5B62
0xA975 0x5B63
0xA974 0x5B64
0xCC56 0x5B65
0x88D4 0x5B66
0xFFFD 0x5B67
0x99DB 0x5B68
0xABC4 0x5B69
0x8CCB 0x5B6A
0xAE5D 0x5B6B
0xD165 0x5B6C
0xA041 0x5B6D
0xD4F0 0x5B6E
0xFFFD 0x5B6F
0xB145 0x5B70
0xB447 0x5B71
0xD4EF 0x5B72
0xB446 0x5B73
0x99DC 0x5B74
0xB9E5 0x5B75
0x99DD 0x5B76
0xE17D 0x5B77
0xBEC7 0x5B78
0xFFFD 0x5B79
0xC0A9 0x5B7A
0xECD7 0x5B7B
0x99DE 0x5B7C
0xC45E 0x5B7D
0xFFFD 0x5B7E
0xC570 0x5B7F
0xC6CB 0x5B80
0xC972 0x5B81
0x99DF 0x5B82
0xA5A6 0x5B83
0xC973 0x5B84
0xA676 0x5B85
0xFFFD 0x5B86
0xA674 0x5B87
0xA675 0x5B88
0xA677 0x5B89
0xFFFD 0x5B8A
0xA7BA 0x5B8B
0xA7B9 0x5B8C
0x93FD 0x5B8D
0xCABC 0x5B8E
0xA7BB 0x5B8F
0x99E0 0x5B90
0xFFFD 0x5B91
0xCABD 0x5B92
0xCC57 0x5B93
0xFFFD 0x5B94
0xCC58 0x5B95
0x9A40 0x5B96
0xA976 0x5B97
0xA978 0x5B98
0xA97A 0x5B99
0xA977 0x5B9A
0xA97B 0x5B9B
0xA979 0x5B9C
0x8BF3 0x5B9D
0x86BF 0x5B9E
0x92D4 0x5B9F
0x8B70 0x5BA0
0x87BF 0x5BA1
0xABC8 0x5BA2
0xABC5 0x5BA3
0xABC7 0x5BA4
0xABC9 0x5BA5
0xABC6 0x5BA6
0xD166 0x5BA7
0xCE77 0x5BA8
0xFFFD 0x5BA9
0x88D6 0x5BAA
0x90B3 0x5BAB
0xD168 0x5BAC
0xD167 0x5BAD
0xAE63 0x5BAE
0xFFFD 0x5BAF
0xAE5F 0x5BB0
0xFFFD 0x5BB1
0xFFFD 0x5BB2
0xAE60 0x5BB3
0xAE62 0x5BB4
0xAE64 0x5BB5
0xAE61 0x5BB6
0x9D68 0x5BB7
0xAE66 0x5BB8
0xAE65 0x5BB9
0xFFFD 0x5BBA
0xFFFD 0x5BBB
0xFFFD 0x5BBC
0x87BE 0x5BBD
0x8759 0x5BBE
0xB14A 0x5BBF
0xD4F2 0x5BC0
0xD4F1 0x5BC1
0xB149 0x5BC2
0xFC43 0x5BC3
0xB148 0x5BC4
0xB147 0x5BC5
0xB14B 0x5BC6
0xB146 0x5BC7
0xFFFD 0x5BC8
0x82C2 0x5BC9
0xD8D5 0x5BCA
0xD8D2 0x5BCB
0xB449 0x5BCC
0xD8D1 0x5BCD
0xD8D6 0x5BCE
0xFFFD 0x5BCF
0xB44B 0x5BD0
0xD8D4 0x5BD1
0xB448 0x5BD2
0xB44A 0x5BD3
0xD8D3 0x5BD4
0x9A55 0x5BD5
0xDD48 0x5BD6
0x9A56 0x5BD7
0xDD49 0x5BD8
0xDD4A 0x5BD9
0xFFFD 0x5BDA
0x9269 0x5BDB
0xFFFD 0x5BDC
0x86C0 0x5BDD
0xB9E6 0x5BDE
